iter	Passed	Remaining
1496	290047	1647476
1497	290244	1647302
1498	290434	1647088
1499	290631	1646909
1500	290825	1646722
1501	291021	1646540
1502	291220	1646373
1503	291415	1646187
1504	291606	1645980
1505	291802	1645799
1506	291999	1645620
1507	292192	1645423
1508	292385	1645224
1509	292581	1645044
1510	292775	1644851
1511	292974	1644685
1512	293168	1644497
1513	293373	1644364
1514	293567	1644174
1515	293772	1644042
1516	293968	1643858
1517	294165	1643680
1518	294362	1643509
1519	294561	1643345
1520	294758	1643169
1521	294951	1642969
1522	295144	1642769
1523	295331	1642538
1524	295524	1642340
1525	295718	1642146
1526	295913	1641962
1527	296104	1641751
1528	296295	1641545
1529	296489	1641349
1530	296686	1641171
1531	296882	1640991
1532	297075	1640792
1533	297268	1640597
1534	297465	1640419
1535	297662	1640246
1536	297865	1640102
1537	298058	1639905
1538	298256	1639732
1539	298452	1639551
1540	298645	1639352
1541	298839	1639160
1542	299036	1638985
1543	299231	1638796
1544	299424	1638595
1545	299615	1638391
1546	299808	1638188
1547	300005	1638015
1548	300209	1637873
1549	300403	1637684
1550	300594	1637475
1551	300787	1637274
1552	300981	1637083
1553	301178	1636904
1554	301371	1636709
1555	301568	1636532
1556	301764	1636350
1557	301956	1636147
1558	302158	1635998
1559	302387	1635991
1560	302598	1635891
1561	302791	1635694
1562	302985	1635503
1563	303186	1635348
1564	303405	1635287
1565	303621	1635213
1566	303838	1635141
1567	304044	1635014
1568	304239	1634829
1569	304431	1634622
1570	304629	1634451
1571	304826	1634276
1572	305026	1634109
1573	305219	1633913
1574	305418	1633748
1575	305611	1633546
1576	305807	1633365
1577	306006	1633198
1578	306202	1633013
1579	306400	1632845
1580	306595	1632656
1581	306784	1632434
1582	306979	1632247
1583	307171	1632043
1584	307367	1631861
1585	307563	1631674
1586	307755	1631471
1587	307950	1631284
1588	308147	1631105
1589	308350	1630962
1590	308548	1630789
1591	308746	1630613
1592	308943	1630436
1593	309141	1630267
1594	309339	1630092
1595	309533	1629897
1596	309725	1629697
1597	309922	1629519
1598	310123	1629360
1599	310324	1629202
1600	310522	1629030
1601	310716	1628835
1602	310913	1628660
1603	311108	1628472
1604	311318	1628362
1605	311528	1628251
1606	311739	1628145
1607	311948	1628029
1608	312158	1627919
1609	312363	1627783
1610	312576	1627686
1611	312783	1627562
1612	312995	1627461
1613	313206	1627352
1614	313413	1627228
1615	313613	1627066
1616	313822	1626946
1617	314045	1626905
1618	314258	1626808
1619	314474	1626728
1620	314667	1626528
1621	314860	1626326
1622	315056	1626140
1623	315246	1625928
1624	315437	1625718
1625	315636	1625549
1626	315827	1625338
1627	316021	1625142
1628	316216	1624951
1629	316412	1624767
1630	316604	1624562
1631	316796	1624359
1632	316996	1624195
1633	317189	1623992
1634	317391	1623839
1635	317586	1623650
1636	317788	1623496
1637	317986	1623322
1638	318186	1623157
1639	318384	1622983
1640	318579	1622792
1641	318779	1622628
1642	318976	1622450
1643	319172	1622264
1644	319373	1622107
1645	319575	1621951
1646	319768	1621750
1647	319971	1621603
1648	320176	1621464
1649	320374	1621287
1650	320577	1621139
1651	320769	1620936
1652	320974	1620795
1653	321174	1620628
1654	321373	1620461
1655	321571	1620283
1656	321772	1620125
1657	321967	1619934
1658	322164	1619754
1659	322355	1619546
1660	322544	1619326
1661	322737	1619125
1662	322930	1618923
1663	323126	1618738
1664	323324	1618564
1665	323521	1618382
1666	323712	1618173
1667	323907	1617985
1668	324103	1617796
1669	324301	1617621
1670	324506	1617485
1671	324723	1617404
1672	324922	1617234
1673	325124	1617078
1674	325325	1616916
1675	325525	1616751
1676	325726	1616588
1677	325933	1616458
1678	326132	1616290
1679	326335	1616138
1680	326541	1616002
1681	326754	1615901
1682	326955	1615737
1683	327158	1615588
1684	327359	1615427
1685	327562	1615275
1686	327768	1615139
1687	327972	1614993
1688	328176	1614844
1689	328381	1614701
1690	328585	1614556
1691	328791	1614419
1692	328993	1614265
1693	329200	1614129
1694	329412	1614025
1695	329615	1613873
1696	329822	1613738
1697	330026	1613590
1698	330231	1613450
1699	330438	1613319
1700	330644	1613178
1701	330848	1613034
1702	331059	1612920
1703	331269	1612802
1704	331479	1612682
1705	331679	1612512
1706	331883	1612368
1707	332087	1612217
1708	332296	1612095
1709	332502	1611957
1710	332716	1611855
1711	332918	1611697
1712	333124	1611561
1713	333336	1611452
1714	333542	1611313
1715	333748	1611174
1716	333956	1611043
1717	334161	1610898
1718	334370	1610774
1719	334579	1610651
1720	334790	1610534
1721	334993	1610382
1722	335205	1610272
1723	335414	1610145
1724	335619	1610001
1725	335825	1609860
1726	336025	1609693
1727	336225	1609522
1728	336420	1609329
1729	336618	1609154
1730	336811	1608953
1731	337006	1608757
1732	337200	1608560
1733	337393	1608359
1734	337591	1608181
1735	337785	1607983
1736	337982	1607801
1737	338179	1607616
1738	338382	1607464
1739	338578	1607273
1740	338774	1607085
1741	338971	1606903
1742	339170	1606728
1743	339366	1606543
1744	339566	1606371
1745	339765	1606199
1746	339963	1606022
1747	340159	1605832
1748	340361	1605672
1749	340557	1605486
1750	340757	1605318
1751	340957	1605146
1752	341151	1604949
1753	341353	1604789
1754	341553	1604619
1755	341750	1604437
1756	341950	1604267
1757	342146	1604077
1758	342347	1603915
1759	342547	1603745
1760	342745	1603565
1761	342944	1603392
1762	343140	1603204
1763	343343	1603046
1764	343540	1602862
1765	343739	1602689
1766	343939	1602519
1767	344135	1602332
1768	344331	1602143
1769	344525	1601948
1770	344720	1601751
1771	344917	1601569
1772	345109	1601360
1773	345311	1601200
1774	345499	1600977
1775	345692	1600774
1776	345887	1600581
1777	346087	1600412
1778	346282	1600220
1779	346478	1600031
1780	346674	1599843
1781	346869	1599647
1782	347060	1599437
1783	347267	1599298
1784	347467	1599128
1785	347662	1598936
1786	347860	1598756
1787	348056	1598570
1788	348252	1598379
1789	348448	1598190
1790	348641	1597987
1791	348836	1597794
1792	349031	1597601
1793	349221	1597387
1794	349415	1597188
1795	349613	1597007
1796	349806	1596808
1797	350001	1596615
1798	350193	1596409
1799	350390	1596224
1800	350583	1596023
1801	350780	1595835
1802	350981	1595669
1803	351179	1595490
1804	351375	1595304
1805	351569	1595104
1806	351764	1594913
1807	351963	1594738
1808	352162	1594561
1809	352363	1594395
1810	352565	1594235
1811	352760	1594042
1812	352957	1593857
1813	353159	1593696
1814	353354	1593504
1815	353549	1593310
1816	353750	1593140
1817	353953	1592984
1818	354155	1592824
1819	354358	1592665
1820	354560	1592506
1821	354762	1592341
1822	354956	1592143
1823	355155	1591966
1824	355351	1591781
1825	355552	1591614
1826	355751	1591437
1827	355952	1591269
1828	356149	1591086
1829	356352	1590927
1830	356550	1590749
1831	356748	1590568
1832	356950	1590404
1833	357149	1590228
1834	357346	1590044
1835	357541	1589852
1836	357743	1589688
1837	357945	1589527
1838	358140	1589334
1839	358336	1589146
1840	358531	1588952
1841	358728	1588764
1842	358928	1588594
1843	359124	1588406
1844	359323	1588228
1845	359521	1588048
1846	359717	1587860
1847	359911	1587661
1848	360122	1587537
1849	360318	1587350
1850	360515	1587163
1851	360707	1586956
1852	360903	1586766
1853	361096	1586567
1854	361290	1586365
1855	361482	1586158
1856	361675	1585956
1857	361868	1585757
1858	362068	1585584
1859	362261	1585378
1860	362456	1585186
1861	362658	1585025
1862	362855	1584840
1863	363052	1584654
1864	363245	1584452
1865	363438	1584250
1866	363635	1584064
1867	363828	1583863
1868	364023	1583666
1869	364215	1583460
1870	364410	1583265
1871	364604	1583069
1872	364798	1582869
1873	364992	1582673
1874	365198	1582527
1875	365395	1582341
1876	365590	1582149
1877	365784	1581949
1878	365987	1581792
1879	366188	1581623
1880	366391	1581463
1881	366586	1581269
1882	366785	1581090
1883	366980	1580899
1884	367176	1580708
1885	367373	1580526
1886	367572	1580346
1887	367769	1580161
1888	367967	1579981
1889	368161	1579782
1890	368356	1579588
1891	368550	1579390
1892	368749	1579213
1893	368941	1579009
1894	369131	1578793
1895	369328	1578607
1896	369520	1578401
1897	369717	1578212
1898	369912	1578022
1899	370109	1577833
1900	370307	1577654
1901	370501	1577456
1902	370696	1577263
1903	370889	1577061
1904	371082	1576856
1905	371279	1576673
1906	371483	1576517
1907	371683	1576344
1908	371880	1576157
1909	372074	1575959
1910	372271	1575774
1911	372466	1575579
1912	372659	1575377
1913	372853	1575181
1914	373052	1575002
1915	373249	1574814
1916	373445	1574628
1917	373639	1574429
1918	373826	1574200
1919	374019	1573999
1920	374217	1573819
1921	374417	1573644
1922	374615	1573461
1923	374808	1573259
1924	375002	1573061
1925	375196	1572862
1926	375391	1572670
1927	375586	1572476
1928	375778	1572269
1929	375977	1572091
1930	376168	1571881
1931	376362	1571683
1932	376558	1571493
1933	376751	1571291
1934	376944	1571088
1935	377138	1570891
1936	377336	1570709
1937	377530	1570511
1938	377724	1570313
1939	377921	1570125
1940	378114	1569926
1941	378310	1569735
1942	378458	1569346
1943	378654	1569156
1944	378851	1568969
1945	379046	1568775
1946	379252	1568629
1947	379454	1568464
1948	379649	1568267
1949	379840	1568059
1950	380038	1567878
1951	380234	1567688
1952	380429	1567496
1953	380629	1567322
1954	380827	1567137
1955	381024	1566951
1956	381219	1566760
1957	381419	1566584
1958	381619	1566411
1959	381817	1566231
1960	382013	1566040
1961	382210	1565856
1962	382413	1565694
1963	382613	1565521
1964	382809	1565330
1965	383008	1565153
1966	383207	1564973
1967	383407	1564801
1968	383605	1564620
1969	383804	1564441
1970	384003	1564262
1971	384200	1564079
1972	384399	1563901
1973	384608	1563762
1974	384804	1563574
1975	385002	1563392
1976	385200	1563210
1977	385405	1563054
1978	385604	1562878
1979	385802	1562696
1980	385999	1562509
1981	386198	1562330
1982	386400	1562164
1983	386594	1561968
1984	386787	1561766
1985	386982	1561571
1986	387179	1561383
1987	387377	1561200
1988	387570	1561000
1989	387767	1560811
1990	387961	1560613
1991	388160	1560435
1992	388356	1560244
1993	388550	1560047
1994	388745	1559853
1995	388940	1559660
1996	389138	1559478
1997	389335	1559291
1998	389528	1559089
1999	389726	1558905
2000	389921	1558712
2001	390117	1558522
2002	390310	1558320
2003	390506	1558127
2004	390701	1557935
2005	390895	1557737
2006	391093	1557555
2007	391288	1557360
2008	391480	1557152
2009	391677	1556965
2010	391873	1556775
2011	392068	1556582
2012	392266	1556398
2013	392465	1556220
2014	392664	1556042
2015	392866	1555876
2016	393061	1555683
2017	393257	1555492
2018	393457	1555315
2019	393655	1555134
2020	393853	1554951
2021	394052	1554773
2022	394248	1554584
2023	394446	1554397
2024	394642	1554209
2025	394841	1554029
2026	395040	1553850
2027	395249	1553711
2028	395457	1553568
2029	395657	1553392
2030	395861	1553234
2031	396055	1553035
2032	396252	1552851
2033	396450	1552667
2034	396645	1552471
2035	396840	1552276
2036	397036	1552088
2037	397234	1551904
2038	397429	1551709
2039	397623	1551512
2040	397817	1551311
2041	398013	1551123
2042	398204	1550913
2043	398404	1550737
2044	398600	1550544
2045	398803	1550382
2046	399008	1550225
2047	399208	1550050
2048	399405	1549863
2049	399609	1549703
2050	399807	1549523
2051	400009	1549356
2052	400209	1549179
2053	400402	1548977
2054	400603	1548803
2055	400806	1548642
2056	401005	1548462
2057	401207	1548295
2058	401409	1548128
2059	401610	1547954
2060	401812	1547786
2061	402012	1547611
2062	402212	1547437
2063	402413	1547264
2064	402610	1547075
2065	402807	1546890
2066	403004	1546704
2067	403200	1546512
2068	403399	1546332
2069	403602	1546167
2070	403805	1546003
2071	404006	1545833
2072	404206	1545655
2073	404404	1545474
2074	404602	1545288
2075	404799	1545100
2076	404991	1544895
2077	405186	1544701
2078	405379	1544497
2079	405578	1544316
2080	405778	1544142
2081	405970	1543934
2082	406168	1543753
2083	406364	1543561
2084	406559	1543367
2085	406751	1543159
2086	406944	1542955
2087	407136	1542750
2088	407331	1542554
2089	407533	1542386
2090	407732	1542207
2091	407931	1542027
2092	408130	1541849
2093	408324	1541647
2094	408526	1541479
2095	408718	1541275
2096	408914	1541084
2097	409114	1540908
2098	409313	1540726
2099	409507	1540527
2100	409703	1540337
2101	409897	1540139
2102	410089	1539932
2103	410291	1539763
2104	410494	1539596
2105	410691	1539411
2106	410887	1539221
2107	411086	1539037
2108	411282	1538849
2109	411483	1538674
2110	411681	1538491
2111	411877	1538300
2112	412076	1538119
2113	412272	1537929
2114	412466	1537730
2115	412666	1537552
2116	412862	1537363
2117	413059	1537175
2118	413256	1536987
2119	413455	1536805
2120	413652	1536618
2121	413850	1536434
2122	414047	1536246
2123	414243	1536055
2124	414439	1535863
2125	414641	1535693
2126	414834	1535493
2127	415032	1535306
2128	415227	1535114
2129	415422	1534919
2130	415619	1534731
2131	415816	1534541
2132	416008	1534337
2133	416210	1534166
2134	416408	1533983
2135	416605	1533794
2136	416804	1533612
2137	417001	1533428
2138	417193	1533221
2139	417394	1533046
2140	417589	1532850
2141	417787	1532666
2142	417981	1532469
2143	418178	1532279
2144	418375	1532093
2145	418569	1531895
2146	418773	1531732
2147	418970	1531545
2148	419169	1531361
2149	419372	1531198
2150	419570	1531011
2151	419773	1530847
2152	419976	1530679
2153	420176	1530502
2154	420374	1530318
2155	420577	1530154
2156	420779	1529981
2157	420978	1529803
2158	421183	1529643
2159	421380	1529455
2160	421580	1529277
2161	421774	1529080
2162	421974	1528901
2163	422173	1528718
2164	422371	1528534
2165	422572	1528362
2166	422769	1528175
2167	422967	1527989
2168	423166	1527808
2169	423369	1527641
2170	423565	1527449
2171	423759	1527251
2172	423959	1527073
2173	424172	1526944
2174	424377	1526782
2175	424576	1526603
2176	424779	1526434
2177	424981	1526264
2178	425182	1526089
2179	425383	1525915
2180	425580	1525727
2181	425779	1525548
2182	425985	1525389
2183	426179	1525191
2184	426376	1525002
2185	426573	1524813
2186	426770	1524625
2187	426965	1524430
2188	427161	1524238
2189	427356	1524042
2190	427555	1523860
2191	427750	1523665
2192	427947	1523477
2193	428143	1523286
2194	428340	1523095
2195	428538	1522910
2196	428734	1522720
2197	428925	1522509
2198	429126	1522334
2199	429321	1522140
2200	429521	1521963
2201	429715	1521762
2202	429911	1521571
2203	430112	1521394
2204	430312	1521217
2205	430510	1521031
2206	430704	1520833
2207	430901	1520644
2208	431105	1520480
2209	431301	1520290
2210	431500	1520105
2211	431697	1519919
2212	431899	1519747
2213	432094	1519550
2214	432299	1519392
2215	432493	1519192
2216	432690	1519004
2217	432890	1518825
2218	433089	1518643
2219	433292	1518475
2220	433488	1518281
2221	433681	1518079
2222	433879	1517895
2223	434079	1517717
2224	434278	1517534
2225	434475	1517344
2226	434677	1517175
2227	434880	1517006
2228	435080	1516827
2229	435281	1516652
2230	435479	1516468
2231	435679	1516290
2232	435879	1516112
2233	436081	1515939
2234	436282	1515765
2235	436482	1515585
2236	436676	1515385
2237	436875	1515203
2238	437074	1515020
2239	437271	1514835
2240	437470	1514650
2241	437668	1514466
2242	437873	1514303
2243	438071	1514120
2244	438272	1513943
2245	438475	1513775
2246	438671	1513583
2247	438871	1513402
2248	439077	1513246
2249	439276	1513063
2250	439477	1512888
2251	439677	1512709
2252	439872	1512514
2253	440070	1512327
2254	440275	1512166
2255	440480	1512002
2256	440680	1511826
2257	440879	1511643
2258	441077	1511456
2259	441274	1511268
2260	441477	1511097
2261	441674	1510907
2262	441873	1510727
2263	442068	1510532
2264	442268	1510351
2265	442467	1510169
2266	442664	1509979
2267	442866	1509806
2268	443066	1509629
2269	443271	1509466
2270	443476	1509303
2271	443676	1509124
2272	443877	1508949
2273	444080	1508779
2274	444281	1508604
2275	444492	1508461
2276	444691	1508278
2277	444892	1508105
2278	445094	1507932
2279	445292	1507744
2280	445494	1507573
2281	445698	1507404
2282	445900	1507234
2283	446102	1507062
2284	446304	1506888
2285	446502	1506701
2286	446703	1506527
2287	446903	1506345
2288	447100	1506154
2289	447298	1505970
2290	447505	1505815
2291	447706	1505639
2292	447907	1505460
2293	448105	1505273
2294	448307	1505100
2295	448503	1504907
2296	448702	1504725
2297	448897	1504528
2298	449094	1504340
2299	449295	1504162
2300	449493	1503976
2301	449695	1503804
2302	449887	1503598
2303	450084	1503407
2304	450280	1503213
2305	450479	1503031
2306	450675	1502836
2307	450868	1502634
2308	451066	1502447
2309	451267	1502270
2310	451461	1502071
2311	451658	1501880
2312	451851	1501678
2313	452052	1501500
2314	452243	1501293
2315	452445	1501117
2316	452642	1500927
2317	452840	1500742
2318	453041	1500564
2319	453238	1500375
2320	453439	1500199
2321	453643	1500030
2322	453844	1499856
2323	454039	1499657
2324	454238	1499476
2325	454438	1499294
2326	454635	1499106
2327	454828	1498902
2328	455028	1498722
2329	455226	1498535
2330	455424	1498350
2331	455628	1498181
2332	455825	1497992
2333	456025	1497811
