iter	RMSE
4335	0.1354777489
4336	0.1354752354
4337	0.1354693715
4338	0.1354672468
4339	0.1354595054
4340	0.135448048
4341	0.1354372731
4342	0.13542283
4343	0.1354145611
4344	0.1354051959
4345	0.135396161
4346	0.1353903881
4347	0.1353734225
4348	0.1353657617
4349	0.1353610947
4350	0.1353515799
4351	0.1353395732
4352	0.1353347014
4353	0.1353281401
4354	0.1353135745
4355	0.1353026292
4356	0.1352960646
4357	0.1352818497
4358	0.1352733821
4359	0.1352703033
4360	0.1352618214
4361	0.1352515941
4362	0.1352443584
4363	0.1352393846
4364	0.1352334588
4365	0.1352281316
4366	0.1352239583
4367	0.1352147856
4368	0.1352067062
4369	0.1351961542
4370	0.1351887695
4371	0.1351732324
4372	0.1351679616
4373	0.1351608107
4374	0.1351470177
4375	0.1351447257
4376	0.1351390339
4377	0.1351346616
4378	0.135128872
4379	0.1351256416
4380	0.1351165922
4381	0.1351091141
4382	0.1350994333
4383	0.1350786686
4384	0.1350690734
4385	0.1350621899
4386	0.1350529597
4387	0.1350416596
4388	0.1350278554
4389	0.1350200047
4390	0.1350163935
4391	0.1350071401
4392	0.1349970658
4393	0.1349918255
4394	0.1349835388
4395	0.1349726112
4396	0.1349674374
4397	0.1349630421
4398	0.1349528764
4399	0.1349415959
4400	0.134932927
4401	0.1349247517
4402	0.1349174622
4403	0.1349130234
4404	0.1349084013
4405	0.1348953315
4406	0.1348915159
4407	0.1348872201
4408	0.1348803921
4409	0.1348677784
4410	0.1348635438
4411	0.1348536621
4412	0.1348452182
4413	0.1348365646
4414	0.1348248025
4415	0.1348189813
4416	0.1348094355
4417	0.1348055886
4418	0.1347972055
4419	0.1347916165
4420	0.1347827599
4421	0.1347697826
4422	0.1347615991
4423	0.1347561924
4424	0.1347414935
4425	0.1347330522
4426	0.134727381
4427	0.1347197187
4428	0.1347144204
4429	0.134707135
4430	0.1346947489
4431	0.1346882896
4432	0.1346789504
4433	0.1346750409
4434	0.1346659429
4435	0.1346631092
4436	0.1346596411
4437	0.1346514436
4438	0.1346426489
4439	0.1346305255
4440	0.1346156745
4441	0.1346107878
4442	0.1346075097
4443	0.1345967396
4444	0.1345920469
4445	0.1345810072
4446	0.1345710524
4447	0.1345649816
4448	0.134557797
4449	0.1345440789
4450	0.1345387759
4451	0.1345276888
4452	0.134523509
4453	0.1345099106
4454	0.1345064268
4455	0.1345027949
4456	0.1345000681
4457	0.134486096
4458	0.1344782622
4459	0.134470495
4460	0.1344614246
4461	0.1344574509
4462	0.1344507869
4463	0.1344459431
4464	0.1344348217
4465	0.1344332891
4466	0.1344272158
4467	0.1344222891
4468	0.1344173786
4469	0.1344148015
4470	0.1344089595
4471	0.1344008523
4472	0.134391781
4473	0.1343850835
4474	0.1343771446
4475	0.1343708983
4476	0.1343637619
4477	0.1343535272
4478	0.1343457026
4479	0.1343341139
4480	0.1343255818
4481	0.1343128104
4482	0.1343112089
4483	0.1343050512
4484	0.1342940825
4485	0.1342864535
4486	0.1342822301
4487	0.134269094
4488	0.1342647048
4489	0.1342604858
4490	0.1342537356
4491	0.1342458293
4492	0.1342396137
4493	0.1342319376
4494	0.1342229433
4495	0.134217726
4496	0.1342136229
4497	0.1342022693
4498	0.1341900299
4499	0.1341759725
4500	0.1341653645
4501	0.1341590362
4502	0.134150752
4503	0.1341471173
4504	0.1341447571
4505	0.1341374451
4506	0.1341358898
4507	0.134125995
4508	0.1341161025
4509	0.1341101709
4510	0.1341050771
4511	0.1341008344
4512	0.1340929807
4513	0.1340839857
4514	0.1340814128
4515	0.13407828
4516	0.134075772
4517	0.1340687805
4518	0.1340608204
4519	0.134055638
4520	0.1340452837
4521	0.1340356272
4522	0.1340247795
4523	0.1340136782
4524	0.1340062468
4525	0.133999628
4526	0.1339936332
4527	0.1339827063
4528	0.1339738703
4529	0.1339654582
4530	0.1339557162
4531	0.1339469059
4532	0.1339415324
4533	0.1339346481
4534	0.1339248362
4535	0.1339135167
4536	0.1339087635
4537	0.133906699
4538	0.1339031204
4539	0.1338965135
4540	0.1338917442
4541	0.1338855017
4542	0.1338755541
4543	0.1338674695
4544	0.1338550815
4545	0.1338441742
4546	0.1338374537
4547	0.1338282039
4548	0.1338219906
4549	0.1338121168
4550	0.1337983424
4551	0.1337882704
4552	0.1337821705
4553	0.1337625091
4554	0.1337551355
4555	0.1337473737
4556	0.1337431066
4557	0.1337386222
4558	0.1337311745
4559	0.1337271405
4560	0.133723918
4561	0.1337116148
4562	0.1337077168
4563	0.1336944775
4564	0.1336820941
4565	0.1336725747
4566	0.1336658573
4567	0.1336598264
4568	0.1336563471
4569	0.1336510488
4570	0.1336424223
4571	0.1336309157
4572	0.1336229909
4573	0.1336177054
4574	0.1336098309
4575	0.1336006264
4576	0.1335945087
4577	0.1335886661
4578	0.1335831078
4579	0.1335787992
4580	0.1335743974
4581	0.1335711539
4582	0.1335661248
4583	0.1335578339
4584	0.1335501402
4585	0.1335420694
4586	0.1335345955
4587	0.1335288377
4588	0.133522494
4589	0.1335138786
4590	0.1335027874
4591	0.1334974992
4592	0.1334816316
4593	0.133458899
4594	0.1334508621
4595	0.13344546
4596	0.1334345891
4597	0.1334314705
4598	0.1334220014
4599	0.1334153918
4600	0.1334119056
4601	0.1334064874
4602	0.1333964235
4603	0.1333855796
4604	0.133377594
4605	0.1333690807
4606	0.1333632413
4607	0.1333522699
4608	0.1333477412
4609	0.1333417502
4610	0.1333364678
4611	0.1333247976
4612	0.1333184251
4613	0.1333050081
4614	0.1332974924
4615	0.1332856566
4616	0.1332800464
4617	0.1332734499
4618	0.1332622778
4619	0.1332545833
4620	0.1332500291
4621	0.1332448757
4622	0.133238348
4623	0.1332333311
4624	0.1332311474
4625	0.1332264438
4626	0.1332219439
4627	0.1332196848
4628	0.1332125957
4629	0.1332104286
4630	0.1332063458
4631	0.1331984003
4632	0.1331890346
4633	0.1331860362
4634	0.1331786861
4635	0.1331747751
4636	0.1331655222
4637	0.1331580217
4638	0.133148215
4639	0.133144605
4640	0.1331329366
4641	0.1331150474
4642	0.1331116758
4643	0.1331006536
4644	0.1330872062
4645	0.1330770963
4646	0.1330707103
4647	0.1330638155
4648	0.133060044
4649	0.1330522457
4650	0.1330440403
4651	0.1330396163
4652	0.1330360534
4653	0.133030642
4654	0.1330230375
4655	0.1330176414
4656	0.1330078584
4657	0.1330031638
4658	0.1329945042
4659	0.1329890503
4660	0.1329718726
4661	0.1329623847
4662	0.1329551369
4663	0.1329515357
4664	0.1329436865
4665	0.1329346658
4666	0.1329320935
4667	0.1329169442
4668	0.1329067038
4669	0.132900549
4670	0.1328928737
4671	0.1328763874
4672	0.1328676775
4673	0.1328643595
4674	0.1328579388
4675	0.1328475342
4676	0.1328431488
4677	0.1328326393
4678	0.1328264183
4679	0.1328201713
4680	0.1328167493
4681	0.1328114917
4682	0.1328074322
4683	0.1327990257
4684	0.1327895614
4685	0.1327851684
4686	0.1327812666
4687	0.1327756856
4688	0.132769375
4689	0.1327552288
4690	0.1327446921
4691	0.1327269047
4692	0.1327140479
4693	0.132708756
4694	0.132705732
4695	0.132695615
4696	0.1326910652
4697	0.1326871631
4698	0.1326766785
4699	0.1326713181
4700	0.1326656327
4701	0.1326518895
4702	0.1326496996
4703	0.132641711
4704	0.132631578
4705	0.1326262294
4706	0.1326217997
4707	0.1326122319
4708	0.1326038358
4709	0.1325964231
4710	0.1325879604
4711	0.1325828516
4712	0.1325758533
4713	0.1325725286
4714	0.1325668352
4715	0.1325572468
4716	0.1325499765
4717	0.1325412426
4718	0.1325313464
4719	0.1325257879
4720	0.1325210842
4721	0.1325158995
4722	0.1325078065
4723	0.1325038655
4724	0.132495509
4725	0.1324886431
4726	0.1324760123
4727	0.1324650035
4728	0.1324601437
4729	0.1324484167
4730	0.1324402764
4731	0.1324354162
4732	0.1324324011
4733	0.1324219441
4734	0.132413252
4735	0.1324045758
4736	0.1323984964
4737	0.1323868677
4738	0.1323788174
4739	0.1323744819
4740	0.1323694154
4741	0.1323639477
4742	0.1323562887
4743	0.1323437333
4744	0.1323401772
4745	0.1323364765
4746	0.132326719
4747	0.1323223734
4748	0.1323206874
4749	0.1323121888
4750	0.13230727
4751	0.1323039738
4752	0.1322830801
4753	0.1322788869
4754	0.1322693944
4755	0.1322646302
4756	0.1322539411
4757	0.1322473994
4758	0.1322411846
4759	0.1322322478
4760	0.1322249374
4761	0.1322193238
4762	0.1322119037
4763	0.132209688
4764	0.1322032656
4765	0.1321954333
4766	0.1321837112
4767	0.1321753113
4768	0.1321668872
4769	0.1321620495
4770	0.132157009
4771	0.1321466182
4772	0.1321398281
4773	0.1321362059
4774	0.1321223281
4775	0.1321141104
4776	0.1321082515
4777	0.1320985532
4778	0.1320904961
4779	0.1320824456
4780	0.1320748324
4781	0.1320696926
4782	0.1320586765
4783	0.1320503719
4784	0.1320432041
4785	0.1320350235
4786	0.1320311785
4787	0.1320209551
4788	0.1320138137
4789	0.132002739
4790	0.1319929154
4791	0.1319826015
4792	0.1319743332
4793	0.1319659424
4794	0.131961461
4795	0.1319507699
4796	0.1319376304
4797	0.1319311836
4798	0.1319290838
4799	0.1319258059
4800	0.1319177165
4801	0.1319126718
4802	0.1319073179
4803	0.1319000622
4804	0.1318956783
4805	0.1318819374
4806	0.1318799508
4807	0.1318710144
4808	0.131854934
4809	0.1318517553
4810	0.131844436
4811	0.1318351852
4812	0.1318293394
4813	0.131822561
4814	0.1318117119
4815	0.1318051377
4816	0.1317939937
4817	0.1317899928
4818	0.1317812205
4819	0.131772464
4820	0.1317697379
4821	0.1317601836
4822	0.1317550196
4823	0.1317453928
4824	0.1317359319
4825	0.1317296822
4826	0.1317229049
4827	0.1317199038
4828	0.1317112453
4829	0.1317078109
4830	0.1317012743
4831	0.1316948718
4832	0.1316904232
4833	0.1316823704
4834	0.1316721405
4835	0.1316697711
4836	0.1316627875
4837	0.1316567058
4838	0.1316459491
4839	0.131643844
4840	0.1316351491
4841	0.1316247454
4842	0.13160959
4843	0.1316066331
4844	0.1316017164
4845	0.1315942532
4846	0.1315913951
4847	0.13158451
4848	0.1315734675
4849	0.1315605847
4850	0.1315492925
4851	0.131541069
4852	0.1315348389
4853	0.1315243166
4854	0.1315198191
4855	0.1315080666
4856	0.1314976833
4857	0.1314925843
4858	0.1314885349
4859	0.1314801665
4860	0.1314715902
4861	0.1314638397
4862	0.1314561409
4863	0.1314523543
4864	0.1314472798
4865	0.1314436441
4866	0.131438563
4867	0.1314319663
4868	0.1314234394
4869	0.1314158996
4870	0.1314086887
4871	0.1314015047
4872	0.1313965476
4873	0.1313946712
4874	0.1313887443
4875	0.1313787884
4876	0.1313701814
4877	0.1313637618
4878	0.1313569778
4879	0.1313527825
4880	0.1313441663
4881	0.1313371906
4882	0.1313313361
4883	0.1313207307
4884	0.1313137972
4885	0.1313077607
4886	0.1312984709
4887	0.1312857739
4888	0.1312807
4889	0.1312769317
4890	0.1312690037
4891	0.131266415
4892	0.1312602894
4893	0.1312540834
4894	0.131237337
4895	0.1312226113
4896	0.1312121785
4897	0.1312019519
4898	0.1311935205
4899	0.1311870085
4900	0.1311762883
4901	0.1311702058
4902	0.13116395
4903	0.1311534559
4904	0.1311457763
4905	0.131141912
4906	0.1311246234
4907	0.1311186804
4908	0.1311077913
4909	0.1310935387
4910	0.1310873605
4911	0.1310795188
4912	0.131076404
4913	0.1310735781
4914	0.1310679001
4915	0.1310621208
4916	0.1310485664
4917	0.1310380145
4918	0.1310334898
4919	0.1310289126
4920	0.1310229597
4921	0.1310183833
4922	0.131012259
4923	0.1310065572
4924	0.1310008482
4925	0.1309884985
4926	0.1309804244
4927	0.1309751326
4928	0.1309687767
4929	0.1309646801
4930	0.1309584244
4931	0.1309440165
4932	0.1309369434
4933	0.1309314664
4934	0.1309204681
4935	0.1309156161
4936	0.1309114407
4937	0.1309054195
4938	0.1308977842
4939	0.1308910729
4940	0.1308851842
4941	0.1308824002
4942	0.1308718762
4943	0.1308702403
4944	0.1308638483
4945	0.1308547059
4946	0.1308489618
4947	0.1308424949
4948	0.130835791
4949	0.130829503
4950	0.1308255678
4951	0.130816236
4952	0.1308105324
4953	0.1308053626
4954	0.1307913608
4955	0.1307822545
4956	0.1307782287
4957	0.1307706223
4958	0.1307665523
4959	0.1307615611
4960	0.1307534837
4961	0.1307461817
4962	0.1307399959
4963	0.1307313227
4964	0.130724447
4965	0.1307193167
4966	0.1307093676
4967	0.130701334
4968	0.1306937834
4969	0.1306838737
4970	0.1306796986
4971	0.130673175
4972	0.1306701332
4973	0.1306649215
4974	0.130660953
4975	0.1306516737
4976	0.1306468644
4977	0.130643561
4978	0.1306415172
4979	0.1306277719
4980	0.1306236001
4981	0.1306145506
4982	0.1306071096
4983	0.130604486
4984	0.1305986991
4985	0.1305905312
4986	0.1305860712
4987	0.1305818197
4988	0.1305708633
4989	0.1305659758
4990	0.130558822
4991	0.1305513915
4992	0.1305470496
4993	0.1305410343
4994	0.1305359565
4995	0.1305315477
4996	0.130527603
4997	0.1305223409
4998	0.1305186483
4999	0.1305150369
5000	0.1305080914
5001	0.1304984692
5002	0.1304895457
5003	0.1304813126
5004	0.1304744276
5005	0.1304691441
5006	0.1304596292
5007	0.1304559838
5008	0.1304488083
5009	0.1304416095
5010	0.1304267444
5011	0.1304212213
5012	0.1304149891
5013	0.1304136176
5014	0.1304051249
5015	0.1304011989
5016	0.1303953188
5017	0.1303919414
5018	0.130387118
5019	0.1303785281
5020	0.1303762795
5021	0.1303710135
5022	0.1303643125
5023	0.1303572389
5024	0.1303494433
5025	0.1303373474
5026	0.1303299501
5027	0.1303222864
5028	0.130313599
5029	0.1303043549
5030	0.1302990673
5031	0.1302952231
5032	0.1302868636
5033	0.130279279
5034	0.1302751835
5035	0.1302700574
5036	0.1302623047
5037	0.130254421
5038	0.1302463665
5039	0.1302374746
5040	0.1302275342
5041	0.13022425
5042	0.1302206338
5043	0.1302129121
5044	0.1302035447
5045	0.1301909256
5046	0.1301798374
5047	0.1301740005
5048	0.1301650286
5049	0.1301561381
5050	0.1301501623
5051	0.1301439479
5052	0.1301388215
5053	0.130130651
5054	0.1301250153
5055	0.1301135256
5056	0.1301036787
5057	0.130101809
5058	0.1300985485
5059	0.1300927539
5060	0.1300801568
5061	0.1300732652
5062	0.1300695433
5063	0.1300648788
5064	0.1300533242
5065	0.1300437635
5066	0.1300303037
5067	0.1300264794
5068	0.1300200323
5069	0.1300120216
5070	0.1300029134
5071	0.1299956365
5072	0.1299862038
5073	0.1299794221
5074	0.1299711952
5075	0.1299654434
5076	0.1299578015
5077	0.1299498477
5078	0.1299433733
5079	0.1299360516
5080	0.1299331139
5081	0.1299275167
5082	0.1299184833
5083	0.1299111084
5084	0.1299037986
5085	0.1298956827
5086	0.1298877469
5087	0.1298831581
5088	0.1298766187
5089	0.1298629242
5090	0.1298574268
5091	0.1298498102
5092	0.1298468301
5093	0.1298364949
5094	0.1298298877
5095	0.129827452
5096	0.1298194413
5097	0.129814084
5098	0.129806685
5099	0.1297959834
5100	0.1297885468
5101	0.1297830122
5102	0.1297738519
5103	0.1297707367
5104	0.1297660884
5105	0.1297554713
5106	0.1297448065
5107	0.1297291587
5108	0.1297223025
5109	0.1297190512
5110	0.1297136287
5111	0.1297069336
5112	0.1297000471
5113	0.1296904998
5114	0.1296869509
5115	0.1296723169
5116	0.1296661958
5117	0.1296609003
5118	0.1296531285
5119	0.129650502
5120	0.1296408929
5121	0.1296356105
5122	0.129628202
5123	0.1296148124
5124	0.1296094057
5125	0.1296057578
5126	0.1295996919
5127	0.1295973894
5128	0.129595115
5129	0.1295878141
5130	0.1295803873
5131	0.129570484
5132	0.1295677138
5133	0.1295586986
5134	0.1295467649
5135	0.1295403388
5136	0.129534694
5137	0.1295298437
5138	0.1295261241
5139	0.1295214723
5140	0.1295135963
5141	0.1295054362
5142	0.1294915653
5143	0.1294864414
5144	0.1294818055
5145	0.1294730456
5146	0.1294691328
5147	0.1294596726
5148	0.1294516471
5149	0.1294482652
5150	0.1294342937
5151	0.1294283342
5152	0.1294209201
5153	0.1294143253
5154	0.1294111719
5155	0.1294079281
5156	0.1294029262
5157	0.1293992445
5158	0.1293975135
5159	0.1293909111
5160	0.1293849614
5161	0.1293808367
5162	0.1293747261
5163	0.1293681008
5164	0.1293619252
5165	0.1293566698
5166	0.1293400584
5167	0.129320944
5168	0.1293118594
5169	0.1293096834
5170	0.1292996335
5171	0.1292876689
5172	0.1292750981
5173	0.1292678218
5174	0.1292531178
5175	0.1292454158
5176	0.1292417025
5177	0.1292348788
5178	0.1292281189
5179	0.1292243095
5180	0.1292133838
5181	0.1292106396
5182	0.12920336
5183	0.1291964252
5184	0.1291925946
5185	0.129188159
5186	0.1291816802
5187	0.1291756726
5188	0.1291656635
5189	0.1291527775
5190	0.1291456364
5191	0.1291380059
5192	0.1291325275
5193	0.1291225744
5194	0.1291122116
5195	0.1291054986
5196	0.1291001715
5197	0.1290977823
5198	0.1290878914
5199	0.12908516
5200	0.1290782844
5201	0.1290710008
5202	0.1290658475
5203	0.1290591358
5204	0.1290551122
5205	0.129050407
5206	0.129043028
5207	0.1290284597
5208	0.1290257379
5209	0.1290209029
5210	0.1290123151
5211	0.1290101569
5212	0.1290047768
5213	0.129000473
5214	0.1289930413
5215	0.1289863804
5216	0.1289836449
5217	0.1289797107
5218	0.1289742528
5219	0.1289655616
5220	0.1289603978
5221	0.1289564637
5222	0.1289516852
5223	0.1289423165
5224	0.1289380481
5225	0.1289301245
5226	0.128921568
5227	0.1289137817
5228	0.1288984405
5229	0.1288944298
5230	0.1288886077
5231	0.1288839444
5232	0.1288735315
5233	0.1288601947
5234	0.1288565564
5235	0.1288480011
5236	0.1288450173
5237	0.1288365185
5238	0.1288308517
5239	0.1288254553
5240	0.1288183788
5241	0.1288098455
5242	0.1288020177
5243	0.1287940677
5244	0.1287851661
5245	0.1287823779
5246	0.1287761313
5247	0.1287721699
5248	0.1287658414
5249	0.1287595795
5250	0.1287530919
5251	0.1287490706
5252	0.1287461605
5253	0.1287377475
5254	0.1287348033
5255	0.128725008
5256	0.1287189292
5257	0.1287115437
5258	0.1287047297
5259	0.1286990308
5260	0.1286952537
5261	0.1286880007
5262	0.1286810576
5263	0.128679908
5264	0.128668133
5265	0.1286594964
5266	0.1286554244
5267	0.1286489448
5268	0.1286452475
5269	0.1286406407
5270	0.1286341684
5271	0.128628654
5272	0.1286221421
5273	0.1286143164
5274	0.1286065439
5275	0.128599963
5276	0.1285951725
5277	0.1285871738
5278	0.1285769141
5279	0.1285728443
5280	0.1285700009
5281	0.1285657927
5282	0.1285526698
5283	0.1285395012
5284	0.1285378698
5285	0.1285282795
5286	0.1285194955
5287	0.1285134971
5288	0.1285081924
5289	0.1285051855
5290	0.1284983546
5291	0.1284955881
5292	0.1284876715
5293	0.1284832687
5294	0.128472135
5295	0.1284653085
5296	0.1284600562
5297	0.1284553293
5298	0.1284505626
5299	0.1284457508
5300	0.1284427537
5301	0.1284353018
5302	0.1284261678
5303	0.128417844
5304	0.1284129703
5305	0.1284079146
5306	0.1284042959
5307	0.128394042
5308	0.1283884956
5309	0.1283821188
5310	0.1283763408
5311	0.1283690882
5312	0.1283672297
5313	0.1283614838
5314	0.1283566477
5315	0.1283455662
5316	0.1283387621
5317	0.1283307951
5318	0.1283204825
5319	0.1283170131
5320	0.1283096942
5321	0.1282977072
5322	0.1282966314
5323	0.1282912729
5324	0.1282861414
5325	0.1282808243
5326	0.1282739271
5327	0.1282646955
5328	0.128256002
5329	0.1282501993
5330	0.1282453056
5331	0.1282422466
5332	0.1282331812
5333	0.1282208962
5334	0.1282122732
5335	0.1282065355
5336	0.1282018254
5337	0.1281959089
5338	0.1281890359
5339	0.1281867645
5340	0.1281813098
5341	0.1281784536
5342	0.1281704344
5343	0.1281687559
5344	0.1281612925
5345	0.1281582585
5346	0.1281546416
5347	0.1281504948
5348	0.1281409593
5349	0.1281359055
5350	0.1281300575
5351	0.1281242212
5352	0.1281164616
5353	0.1281113689
5354	0.1281092241
5355	0.1280996805
5356	0.1280958673
5357	0.1280887013
5358	0.1280835733
5359	0.1280737746
5360	0.1280698527
5361	0.128060573
5362	0.1280475048
5363	0.1280445812
5364	0.1280395583
5365	0.1280353341
5366	0.1280318161
5367	0.128023464
5368	0.1280179009
5369	0.1280109277
5370	0.1280073164
5371	0.1279989044
5372	0.1279866217
5373	0.1279785549
5374	0.1279744991
5375	0.1279699978
5376	0.1279634867
5377	0.127958292
5378	0.1279524171
5379	0.1279448627
5380	0.1279388763
5381	0.1279304688
5382	0.1279217366
5383	0.1279092553
5384	0.1279022789
5385	0.1278947218
5386	0.1278867869
5387	0.1278822761
5388	0.1278675403
5389	0.1278610856
5390	0.1278565511
5391	0.1278519366
5392	0.1278462143
5393	0.1278403962
5394	0.1278361485
5395	0.1278307265
5396	0.1278284063
5397	0.1278217014
5398	0.1278136305
5399	0.1278085933
5400	0.1278001504
5401	0.1277929392
5402	0.1277817551
5403	0.1277723732
5404	0.1277655149
5405	0.1277495903
5406	0.1277459744
5407	0.127740328
5408	0.1277364687
5409	0.1277284193
5410	0.1277211697
5411	0.1277143203
5412	0.1277088366
5413	0.1277037085
5414	0.1276935223
5415	0.1276838195
5416	0.1276762013
5417	0.1276692509
5418	0.1276637984
5419	0.1276595836
5420	0.1276546728
5421	0.1276509876
5422	0.1276459206
5423	0.127639516
5424	0.1276327104
5425	0.1276313197
5426	0.1276256515
5427	0.1276173382
5428	0.1276132343
5429	0.127605865
5430	0.1275953398
5431	0.127581709
5432	0.1275737673
5433	0.1275652827
5434	0.1275602696
5435	0.1275506011
5436	0.1275463748
5437	0.1275386389
5438	0.127533384
5439	0.12752958
5440	0.1275186222
5441	0.1275131107
5442	0.1275085814
5443	0.1274943749
5444	0.1274881548
5445	0.127479331
5446	0.1274733251
5447	0.1274714307
5448	0.1274652595
5449	0.1274534305
5450	0.1274462409
5451	0.1274393919
5452	0.1274313398
5453	0.1274195218
5454	0.1274128313
5455	0.1274086919
5456	0.1274042551
5457	0.1273995622
5458	0.1273915449
5459	0.127386996
5460	0.1273802738
5461	0.1273757619
5462	0.1273685944
5463	0.1273611122
5464	0.1273551062
5465	0.1273512503
5466	0.1273443362
5467	0.1273367862
5468	0.1273323756
5469	0.1273242456
5470	0.1273179543
5471	0.1273127353
5472	0.1273073339
5473	0.1272979
5474	0.1272874348
5475	0.1272838955
5476	0.1272727944
5477	0.1272696787
5478	0.1272656322
5479	0.1272610049
5480	0.1272582067
5481	0.1272517627
5482	0.1272458724
5483	0.1272395089
5484	0.1272346857
5485	0.1272311672
5486	0.1272237695
5487	0.1272183045
5488	0.1272174219
5489	0.1272128095
5490	0.1272060512
5491	0.1271996681
5492	0.1271945382
5493	0.1271878298
5494	0.1271829729
5495	0.1271779587
5496	0.1271758931
5497	0.1271721516
5498	0.127170789
5499	0.1271688646
5500	0.1271620012
5501	0.1271544243
5502	0.1271494576
5503	0.1271453752
5504	0.1271423895
5505	0.1271371232
5506	0.1271257904
5507	0.1271183139
5508	0.1271110919
5509	0.127105781
5510	0.1271007455
5511	0.1270928184
5512	0.127084899
5513	0.127076474
5514	0.1270676422
5515	0.1270591467
5516	0.1270534434
5517	0.1270351922
5518	0.1270327604
5519	0.1270259364
5520	0.1270224474
5521	0.1270073171
5522	0.1269974819
5523	0.1269918793
5524	0.126986646
5525	0.1269776217
5526	0.1269730697
5527	0.1269683605
5528	0.1269644825
5529	0.1269561281
5530	0.1269478834
5531	0.1269427766
5532	0.1269347661
5533	0.1269253007
5534	0.1269162932
5535	0.1269098925
5536	0.1269021206
5537	0.1268946672
5538	0.1268872643
5539	0.1268834969
5540	0.1268768526
5541	0.1268666141
5542	0.1268630204
5543	0.1268560305
5544	0.1268512294
5545	0.1268477691
5546	0.126840204
5547	0.1268348361
5548	0.1268268869
5549	0.1268102368
5550	0.1268054602
5551	0.1267989976
5552	0.126793992
5553	0.1267915102
5554	0.1267862003
5555	0.126783095
5556	0.126773979
5557	0.1267611069
5558	0.1267544336
5559	0.1267475861
5560	0.1267405406
5561	0.1267355296
5562	0.1267247991
5563	0.1267225767
5564	0.1267139981
5565	0.1267067636
5566	0.1267051326
5567	0.1266990866
5568	0.126689376
5569	0.1266828951
5570	0.1266764064
5571	0.1266651554
5572	0.1266578276
5573	0.126649526
5574	0.1266466787
5575	0.126636493
5576	0.126627751
5577	0.1266235867
5578	0.1266168121
5579	0.1266124542
5580	0.1266075579
5581	0.1266039786
5582	0.1265994891
5583	0.1265911941
5584	0.1265863949
5585	0.1265756013
5586	0.1265712589
5587	0.1265639672
5588	0.1265519946
5589	0.1265480404
5590	0.1265396952
5591	0.1265332425
5592	0.1265285003
5593	0.1265200245
5594	0.1265184406
5595	0.126510463
5596	0.1265007347
5597	0.1264929275
5598	0.12649027
5599	0.1264873027
5600	0.1264797139
5601	0.126473782
5602	0.1264687615
5603	0.1264630789
5604	0.1264553595
5605	0.1264485185
5606	0.1264348409
5607	0.1264284371
5608	0.1264207091
5609	0.1264153592
5610	0.1264104463
5611	0.1263991839
5612	0.1263901673
5613	0.1263868209
5614	0.1263763905
5615	0.1263670847
5616	0.1263580537
5617	0.1263522127
5618	0.126345142
5619	0.1263408566
5620	0.1263319295
5621	0.126327778
5622	0.1263163866
5623	0.1263147896
5624	0.1263118376
5625	0.126303496
5626	0.126296381
5627	0.1262899389
5628	0.1262836719
5629	0.1262800946
5630	0.1262698988
5631	0.1262650762
5632	0.126261748
5633	0.1262543144
5634	0.1262440589
5635	0.1262383497
5636	0.1262262257
5637	0.1262216058
5638	0.1262141267
5639	0.1262067112
5640	0.1261998104
5641	0.1261959536
5642	0.1261842649
5643	0.1261790934
5644	0.1261711831
5645	0.1261667903
5646	0.1261619937
5647	0.1261552492
5648	0.1261465058
5649	0.1261413757
5650	0.1261373205
5651	0.1261329381
5652	0.1261265094
5653	0.1261170445
5654	0.1261102645
5655	0.126105648
5656	0.1260992431
5657	0.1260933324
5658	0.1260841136
5659	0.126079053
5660	0.126074518
5661	0.1260681127
5662	0.1260646443
5663	0.1260598456
5664	0.1260546309
5665	0.1260447398
5666	0.1260368025
5667	0.1260327922
5668	0.1260289074
5669	0.126027052
5670	0.1260181936
5671	0.1260119702
5672	0.1260008213
5673	0.1259941859
5674	0.1259830515
5675	0.1259785393
5676	0.1259707536
5677	0.1259683592
5678	0.1259634202
5679	0.125954367
5680	0.1259503419
5681	0.1259444716
5682	0.1259412424
5683	0.1259342705
5684	0.1259295891
5685	0.1259240731
5686	0.1259192208
5687	0.1259104386
5688	0.1259055584
5689	0.125901514
5690	0.1258952586
5691	0.1258854216
5692	0.1258753183
5693	0.1258675325
5694	0.1258585471
5695	0.1258532904
5696	0.1258469896
5697	0.1258450338
5698	0.125841965
5699	0.1258345556
5700	0.1258312684
5701	0.1258255514
5702	0.1258209184
5703	0.1258148676
5704	0.125807673
5705	0.1258010442
5706	0.1257969825
5707	0.12578801
5708	0.125780892
5709	0.1257741999
5710	0.1257623415
5711	0.125750431
5712	0.1257427177
5713	0.1257347461
5714	0.1257267694
5715	0.1257177015
5716	0.1257093235
5717	0.1256984732
5718	0.1256916096
5719	0.1256842821
5720	0.1256814822
5721	0.1256757352
5722	0.1256676305
5723	0.1256594205
5724	0.1256537974
5725	0.1256490895
5726	0.1256453663
5727	0.1256387479
5728	0.125628374
5729	0.1256241247
5730	0.125618318
5731	0.125610604
5732	0.1256022368
5733	0.125593741
5734	0.1255838306
5735	0.125576881
5736	0.12557267
5737	0.1255599729
5738	0.1255574979
5739	0.1255470199
5740	0.1255408852
5741	0.1255325741
5742	0.1255280363
5743	0.1255244725
5744	0.125521131
5745	0.1255115006
5746	0.1255063769
5747	0.1255033632
5748	0.1254995085
